Chrom,Start,End,ATAC,H3K27ac,H3K9me3,PC1,PC2
chr6,66200000,66400000,0.0933422,0.0408401,0.390494,-0.010129837688,-0.006958698342
chr6,66400000,66600000,0.0843969,0.0311956,0.40101,-0.010129837688,-0.007998625571
chr6,66600000,66800000,0.091592,0.0311956,0.40101,-0.010411926767,-0.005747986674
chr6,66800000,67000000,0.091592,0.0324458,0.39692,-0.007734636241,-0.005747986674
chr6,67000000,67200000,0.0859526,0.0324458,0.381847,-0.007734636241,-0.006826569695
chr6,67200000,67400000,0.0843969,0.0328626,0.419471,-0.010000636394,-0.007044721253
chr6,67400000,67600000,0.0843969,0.0333389,0.419471,-0.010497557502,-0.00830392565
chr6,67600000,67800000,0.0884806,0.0383397,0.411175,-0.01159292755,-0.00830392565
chr6,67800000,68000000,0.103843,0.0413759,0.411175,-0.012266321928,-0.008069343271
chr6,68000000,68200000,0.105788,0.0431024,0.358362,-0.012266321928,-0.008069343271
chr6,68200000,68400000,0.105788,0.0431024,0.357076,-0.014295296322,-0.009492931087
chr6,68400000,68600000,0.161988,0.0483413,0.344574,-0.014295296322,-0.009293359001
chr6,68600000,68800000,0.161988,0.0637606,0.256006,-0.010652194882,-0.006217019848
chr6,68800000,69000000,0.181239,0.141333,0.276921,-0.004324891928,-0.006217019848
chr6,69000000,69200000,0.181239,0.141333,0.276921,-0.004324891928,-0.007465274428
chr6,69200000,69400000,0.141569,0.0488771,0.267924,-0.013343179454,-0.007465274428
chr6,69400000,69600000,0.247162,0.107458,0.267924,-0.00863603892,-0.009124070575
chr6,69600000,69800000,0.247162,0.107458,0.248645,-0.00863603892,-0.010700683253
chr6,69800000,70000000,0.19174,0.06638,0.248645,-0.012675895396,-0.010700683253
chr6,70000000,70200000,0.245995,0.175684,0.280426,0.002586781816,-0.010427201391
chr6,70200000,70400000,0.245995,0.235991,0.280426,0.034303734533,-0.010427201391
chr6,70400000,70600000,0.235494,0.235991,0.23696,0.034303734533,-0.01325732825
chr6,70600000,70800000,0.217021,0.177113,0.235091,0.020217342976,-0.00884032912
chr6,70800000,71000000,0.201852,0.177529,0.288372,-0.00387013514,-0.003105377237
chr6,71000000,71200000,0.303945,0.509965,0.288372,0.024807545187,-0.003105377237
chr6,71200000,71400000,0.303945,0.509965,0.299823,0.024807545187,-0.006066456509
chr6,71400000,71600000,0.288777,0.472578,0.299823,0.011091535603,-0.006066456509
chr6,71600000,71800000,0.178128,0.0668563,0.255071,-0.013217759013,-0.006121398295
chr6,71800000,72000000,0.178128,0.0543542,0.240349,-0.013217759013,-0.003975139138
chr6,72000000,72200000,0.184934,0.0528064,0.234039,-0.012334192335,-0.003975139138
chr6,72200000,72400000,0.184934,0.136749,0.241167,-0.004224930879,0.004012448447
chr6,72400000,72600000,0.183767,0.173124,0.241167,0.007730091533,0.004012448447
chr6,72600000,72800000,0.183767,0.247839,0.245724,0.014850986354,-0.001624675709
chr6,72800000,73000000,0.19174,0.271354,0.252851,0.014850986354,-0.001511457205
chr6,73000000,73200000,0.330392,0.327614,0.252851,0.037253683145,-0.000499423175
chr6,73200000,73400000,0.513382,0.850438,0.178889,0.074217964854,-0.000499423175
chr6,73400000,73600000,0.513382,0.850438,0.188119,0.074217964854,-0.004583158199
chr6,73600000,73800000,0.4074,0.48633,0.248528,0.044125077269,-0.001266996068
chr6,73800000,74000000,0.157709,0.117758,0.260329,0.003061183216,-0.001266996068
chr6,74000000,74200000,0.152848,0.0906698,0.292461,-0.002748670562,-0.001202750374
chr6,74200000,74400000,0.163154,0.250756,0.375655,0.016376220182,-0.001202750374
chr6,74400000,74600000,0.163154,0.250756,0.375655,0.016376220182,-0.000578964679
chr6,74600000,74800000,0.156348,0.195568,0.347612,0.008497614294,-0.000578964679
chr6,74800000,75000000,0.155959,0.153121,0.306716,0.001963363483,-0.002057824307
chr6,75000000,75200000,0.447459,0.512109,0.260212,0.038193544586,-0.002148862618
chr6,75200000,75400000,0.447459,0.612661,0.419121,0.043989447218,-0.004384623852
chr6,75400000,75600000,0.271081,0.612661,0.419121,0.043989447218,-0.003369805113
chr6,75600000,75800000,0.271081,0.300347,0.20623,0.043076892155,-0.003369805113
chr6,75800000,76000000,0.196407,0.111923,0.256123,-0.006225906924,-0.003860548892
chr6,76000000,76200000,0.147986,0.0525087,0.30251,-0.017882857108,-0.00634266282
chr6,76200000,76400000,0.117261,0.0418522,0.30251,-0.01647322769,-0.004733539788
chr6,76400000,76600000,0.117261,0.0418522,0.295032,-0.013292801922,-0.003500387856
chr6,76600000,76800000,0.086147,0.0417331,0.309404,-0.012482749759,-0.003500387856
chr6,76800000,77000000,0.0950923,0.0485199,0.353805,-0.011071528711,-0.003736725797
chr6,77000000,77200000,0.147597,0.118353,0.396453,-0.008012713834,-0.002605032118
chr6,77200000,77400000,0.169572,0.118353,0.396453,-0.008012713834,-0.002605032118
chr6,77400000,77600000,0.169572,0.0850141,0.322023,-0.011713536609,-0.004540854596
chr6,77600000,77800000,0.0945089,0.0370299,0.367125,-0.013093376446,-0.005223486801
chr6,77800000,78000000,0.109094,0.0374467,0.367125,-0.014716745976,-0.005223486801
chr6,78000000,78200000,0.119595,0.0584621,0.341419,-0.014716745976,-0.005838185936
chr6,78200000,78400000,0.139041,0.116686,0.29807,-0.01342374809,-0.001624596848
chr6,78400000,78600000,0.139041,0.120496,0.284399,-0.012895201423,-0.001624596848
chr6,78600000,78800000,0.170544,0.127759,0.284399,0.002461975805,-0.002223134615
chr6,78800000,79000000,0.256108,0.19533,0.271196,0.011507980355,-0.000851446943
chr6,79000000,79200000,0.256108,0.19533,0.274117,0.011507980355,-0.000851446943
chr6,79200000,79400000,0.284694,0.231407,0.274117,0.011050558874,-0.00447547858
chr6,79400000,79600000,0.284694,0.231407,0.231936,0.011050558874,-0.00335304585
chr6,79600000,79800000,0.272054,0.138416,0.277739,-0.002485201637,-0.00335304585
chr6,79800000,80000000,0.286638,0.190031,0.277739,0.00758579519,0.003709109711
chr6,80000000,80200000,0.286638,0.190031,0.189171,0.00758579519,0.003709109711
chr6,80200000,80400000,0.154598,0.108173,0.271313,-0.009052951865,0.001230651581
chr6,80400000,80600000,0.143319,0.108173,0.345041,-0.012417653266,0.001230651581
chr6,80600000,80800000,0.121928,0.0815016,0.353337,-0.012417653266,-0.0032558596
chr6,80800000,81000000,0.0892584,0.030898,0.390844,-0.013237295553,-0.002779809068
chr6,81000000,81200000,0.101315,0.0379825,0.390844,-0.010830732329,0.000346123153
chr6,81200000,81400000,0.104621,0.0575095,0.348547,-0.010830732329,0.000346123153
chr6,81400000,81600000,0.269137,0.206046,0.323776,-0.005868556353,-0.001203638581
chr6,81600000,81800000,0.269137,0.21194,0.332188,0.008372691559,-2.7931502e-05
chr6,81800000,82000000,0.234133,0.260281,0.332188,0.013782431295,-2.7931502e-05
chr6,82000000,82200000,0.387176,0.481865,0.299939,0.02931280063,0.003235380398
chr6,82200000,82400000,0.387176,0.481865,0.291059,0.02931280063,0.003804053133
chr6,82400000,82600000,0.143125,0.291774,0.293162,0.021305661058,0.003804053133
chr6,82600000,82800000,0.155376,0.153537,0.293162,0.006814095711,0.002851563083
chr6,82800000,83000000,0.286638,0.221763,0.245256,0.019722492165,0.002851563083
chr6,83000000,83200000,0.286638,0.221763,0.222939,0.029123864508,0.009016112147
chr6,83200000,83400000,0.278082,0.240099,0.26956,0.029123864508,0.009016112147
chr6,83400000,83600000,0.278082,0.240099,0.26956,0.017757539661,0.00383552534
chr6,83600000,83800000,0.262525,0.204617,0.265003,0.007350584344,0.000269135969
chr6,83800000,84000000,0.262525,0.204617,0.253903,0.007350584344,0.006281562858
chr6,84000000,84200000,0.203603,0.161812,0.252384,0.003411485939,0.006281562858
chr6,84200000,84400000,0.208659,0.174374,0.27809,0.006089036306,0.004528994008
chr6,84400000,84600000,0.423735,0.420486,0.27809,0.016978835444,0.004528994008
chr6,84600000,84800000,0.423735,0.420486,0.302393,0.016978835444,0.001402664493
chr6,84800000,85000000,0.219743,0.222656,0.302393,0.006074532965,0.001786278438
chr6,85000000,85200000,0.219743,0.195687,0.29842,0.003776121778,0.002121427786
chr6,85200000,85400000,0.460099,0.580453,0.284516,0.038452975297,0.008205946891
chr6,85400000,85600000,0.460099,0.580453,0.278791,0.038452975297,0.008205946891
chr6,85600000,85800000,0.449209,0.382385,0.278791,0.01197673378,0.004445317817
chr6,85800000,86000000,0.13204,0.0697735,0.257642,-0.021567107104,-0.001842673035
chr6,86000000,86200000,0.0972314,0.0482223,0.327748,-0.021567107104,-0.003233788262
chr6,86200000,86400000,0.112983,0.0561998,0.327748,-0.022484972698,0.001571203427
chr6,86400000,86600000,0.116872,0.0966231,0.31992,-0.021155661937,0.001571203427
chr6,86600000,86800000,0.145069,0.0966231,0.31992,-0.021155661937,-0.000765968521
chr6,86800000,87000000,0.247162,0.158955,0.254136,0.003368124212,0.00840517804
chr6,87000000,87200000,0.247162,0.158955,0.251566,0.017101200547,0.009838410293
chr6,87200000,87400000,0.30064,0.294156,0.199921,0.034323992475,0.009838410293
chr6,87400000,87600000,0.37998,0.872168,0.209852,0.066130594183,0.005582867749
chr6,87600000,87800000,0.37998,0.872168,0.273766,0.066130594183,0.006823568071
chr6,87800000,88000000,0.217021,0.214738,0.365489,0.019131009129,0.006823568071
chr6,88000000,88200000,0.21352,0.276355,0.365489,0.007725588191,0.008844182004
chr6,88200000,88400000,0.146042,0.276355,0.335226,0.010256739225,0.008844182004
chr6,88400000,88600000,0.177933,0.15193,0.25402,0.018056360001,0.008046396585
chr6,88600000,88800000,0.177933,0.181042,0.303678,0.032105574969,0.004533487981
chr6,88800000,89000000,0.478379,0.681899,0.303678,0.07014805708,0.012725017893
chr6,89000000,89200000,0.478379,0.681899,0.234273,0.07014805708,0.012725017893
chr6,89200000,89400000,0.334671,0.229086,0.192559,0.055139441105,0.021364292474
chr6,89400000,89600000,0.271276,0.204558,0.162764,0.061228541699,0.021364292474
chr6,89600000,89800000,0.300445,0.231824,0.198986,0.061228541699,0.018506025475
chr6,89800000,90000000,0.300445,0.231824,0.274117,0.031961760679,0.018506025475
chr6,90000000,90200000,0.336226,0.235039,0.312675,0.023022539142,0.018239313243
chr6,90200000,90400000,0.336226,0.235039,0.312675,0.023022539142,0.018239313243
chr6,90400000,90600000,0.279054,0.191758,0.241517,0.013933337271,0.014124172289
chr6,90600000,90800000,0.19913,0.0675112,0.248061,-0.020359065231,0.006148336201
chr6,90800000,91000000,0.187073,0.0675112,0.248061,-0.021152179152,0.004633316457
chr6,91000000,91200000,0.168794,0.0612601,0.273883,-0.016425122101,0.004633316457
chr6,91200000,91400000,0.121734,0.049532,0.291527,-0.016425122101,0.002081188416
chr6,91400000,91600000,0.107149,0.049532,0.291527,-0.017241996189,0.001652802708
chr6,91600000,91800000,0.0985927,0.0391136,0.360932,-0.015356474816,0.001652802708
chr6,91800000,92000000,0.100537,0.0420903,0.371098,-0.014689416789,0.001064024281
chr6,92000000,92200000,0.100926,0.0420903,0.372383,-0.012578031758,0.001064024281
chr6,92200000,92400000,0.100926,0.0395899,0.405216,-0.012578031758,-0.000261066395
chr6,92400000,92600000,0.0925643,0.0383397,0.405216,-0.014949467775,-0.000261066395
chr6,92600000,92800000,0.0832301,0.0383397,0.376589,-0.014949467775,-0.001089179814
chr6,92800000,93000000,0.096648,0.0411378,0.345859,-0.01542226217,0.003697913268
chr6,93000000,93200000,0.101121,0.0411378,0.303678,-0.013031003097,0.003697913268
chr6,93200000,93400000,0.176961,0.0469125,0.295032,-0.012984314367,0.005247247129
chr6,93400000,93600000,0.176961,0.0720357,0.313844,-0.012040337031,0.005788408765
chr6,93600000,93800000,0.142736,0.0720357,0.313844,-0.010290279667,0.005788408765
chr6,93800000,94000000,0.112205,0.0444121,0.323425,-0.010290279667,0.004817871796
chr6,94000000,94200000,0.1124,0.0407806,0.323425,-0.011999485194,0.005862430745
chr6,94200000,94400000,0.1124,0.0363751,0.296317,-0.012418164035,0.005862430745
chr6,94400000,94600000,0.109288,0.0304812,0.334175,-0.017316948511,0.002024101218
chr6,94600000,94800000,0.109288,0.03447,0.335927,-0.015149556459,0.003024508929
chr6,94800000,95000000,0.0929532,0.03447,0.335927,-0.012121059192,0.003024508929
chr6,95000000,95200000,0.132818,0.046853,0.287554,-0.012121059192,0.005546801343
chr6,95200000,95400000,0.179295,0.0957897,0.253669,-0.011696708066,0.013178466908
chr6,95400000,95600000,0.179295,0.0957897,0.253669,-0.011696708066,0.013178466908
chr6,95600000,95800000,0.122123,0.0482818,0.279959,-0.01542791069,0.00771934293
chr6,95800000,96000000,0.116872,0.0460791,0.279959,-0.014559023403,0.00632339426
chr6,96000000,96200000,0.120956,0.0460791,0.256123,-0.014559023403,0.006628153299
chr6,96200000,96400000,0.172294,0.104958,0.256123,-0.01533602546,0.012942255565
chr6,96400000,96600000,0.176961,0.104958,0.253319,-0.01533602546,0.012942255565
chr6,96600000,96800000,0.276721,0.138059,0.205179,-0.008156005428,0.021207818776
chr6,96800000,97000000,0.276721,0.138059,0.21032,-0.008156005428,0.021207818776
chr6,97000000,97200000,0.199713,0.116626,0.226094,-0.005597206899,0.021937912594
chr6,97200000,97400000,0.181239,0.116626,0.230417,-0.005597206899,0.021937912594
chr6,97400000,97600000,0.168988,0.0530445,0.243971,-0.013909530246,0.010086444073
chr6,97600000,97800000,0.148181,0.0530445,0.243971,-0.012597989296,0.010234433816
chr6,97800000,98000000,0.148181,0.0511989,0.245023,-0.012597989296,0.010234433816
chr6,98000000,98200000,0.151875,0.0503655,0.245023,-0.013573114186,0.009645480825
chr6,98200000,98400000,0.172683,0.0510799,0.231702,-0.013573114186,0.010553951525
chr6,98400000,98600000,0.172683,0.0593551,0.214409,-0.018583921876,0.010553951525
chr6,98600000,98800000,0.355867,0.162408,0.230417,0.004367555222,0.019198196622
chr6,98800000,99000000,0.355867,0.162408,0.241868,0.004367555222,0.019198196622
chr6,99000000,99200000,0.295389,0.174969,0.241868,0.004472682149,0.037743587271
chr6,99200000,99400000,0.379591,0.330293,0.181693,0.035836545501,0.040851200624
chr6,99400000,99600000,0.379591,0.330293,0.25659,0.035836545501,0.040851200624
chr6,99600000,99800000,0.2388,0.0977543,0.25659,-0.011449378811,0.020541095988
chr6,99800000,100000000,0.194852,0.162884,0.262783,0.003146688215,0.019435942215
chr6,100000000,100200000,0.245801,0.443466,0.329618,0.036078581324,0.04097575154
chr6,100200000,100400000,0.245801,0.443466,0.329618,0.036078581324,0.04097575154
chr6,100400000,100600000,0.201075,0.237718,0.227613,0.025089165276,0.033120952516
chr6,100600000,100800000,0.195241,0.159848,0.315012,0.008867015856,0.028839759264
chr6,100800000,101000000,0.195241,0.159848,0.329618,0.000514959473,0.028839759264
chr6,101000000,101200000,0.183962,0.138594,0.329618,-0.004928708069,0.018836220549
chr6,101200000,101400000,0.183962,0.0798346,0.275519,-0.008533506449,0.015468182928
chr6,101400000,101600000,0.160821,0.0940037,0.248294,-0.006255728116,0.017759061245
chr6,101600000,101800000,0.153042,0.0940037,0.291293,-0.006255728116,0.017759061245
chr6,101800000,102000000,0.130873,0.0862643,0.299355,-0.007117986923,0.01037528096
chr6,102000000,102200000,0.0982037,0.0518538,0.316648,-0.009600793021,0.010215525181
chr6,102200000,102400000,0.100148,0.0512585,0.325879,-0.011285109181,0.009419935103
chr6,102400000,102600000,0.122901,0.052092,0.325879,-0.007805518028,0.013163724991
chr6,102600000,102800000,0.122901,0.052092,0.31361,-0.007805518028,0.013441841775
chr6,102800000,103000000,0.109677,0.0438763,0.330436,-0.011960935516,0.013441841775
chr6,103000000,103200000,0.100148,0.0421498,0.333357,-0.014649377047,0.011631843173
chr6,103200000,103400000,0.0937311,0.0360179,0.333357,-0.013827355356,0.011631843173
chr6,103400000,103600000,0.102676,0.0431619,0.307184,-0.013827355356,0.01161981437
chr6,103600000,103800000,0.10326,0.0431619,0.298771,-0.015861389468,0.012131816524
chr6,103800000,104000000,0.122706,0.0408996,0.298771,-0.017663598614,0.016601039373
chr6,104000000,104200000,0.16296,0.0512585,0.26956,-0.020085339232,0.016601039373
chr6,104200000,104400000,0.200297,0.0756078,0.235324,-0.020358827379,0.022254548431
chr6,104400000,104600000,0.200297,0.0756078,0.21955,-0.003590244147,0.036755761797
chr6,104600000,104800000,0.186101,0.150918,0.194195,0.027490532466,0.040290441802
chr6,104800000,105000000,0.214104,0.25665,0.212072,0.038743541337,0.040290441802
chr6,105000000,105200000,0.214104,0.25665,0.212072,0.04665995133,0.04896398578
chr6,105200000,105400000,0.254941,0.776438,0.463054,0.056361362691,0.04896398578
chr6,105400000,105600000,0.254941,0.776438,0.502781,0.056361362691,0.033024948744
chr6,105600000,105800000,0.24969,0.632128,0.502781,0.059432785294,0.033024948744
chr6,105800000,106000000,0.228494,0.458231,0.350066,0.062010849632,0.030564438541
chr6,106000000,106200000,0.228494,0.458231,0.275519,0.062010849632,0.030564438541
chr6,106200000,106400000,0.219937,0.387743,0.275519,0.052418751024,0.028083296801
chr6,106400000,106600000,0.234717,0.913961,0.355207,0.065927405666,0.028083296801
chr6,106600000,106800000,0.261553,0.913961,0.355207,0.068291060857,0.027058628003
chr6,106800000,107000000,0.261553,0.701128,0.309871,0.068291060857,0.031347930586
chr6,107000000,107200000,0.251635,0.306301,0.191858,0.062292709329,0.031347930586
chr6,107200000,107400000,0.246968,0.23748,0.239531,0.054238395182,0.032988039276
chr6,107400000,107600000,0.264858,0.23748,0.239531,0.054238395182,0.033363011826
chr6,107600000,107800000,0.270887,0.247958,0.235792,0.054762007989,0.033363011826
chr6,107800000,108000000,0.300056,0.264806,0.235792,0.058286757169,0.025411759888
chr6,108000000,108200000,0.300056,0.302431,0.222121,0.059683977929,0.024948960865
chr6,108200000,108400000,0.326698,0.323089,0.213708,0.059683977929,0.024574534339
chr6,108400000,108600000,0.326698,0.323089,0.227145,0.05789139852,0.028944534017
chr6,108600000,108800000,0.254746,0.236468,0.227145,0.05789139852,0.029101419993
chr6,108800000,109000000,0.29325,0.21962,0.205997,0.050088445072,0.029101419993
chr6,109000000,109200000,0.29325,0.293084,0.217564,0.051111470515,0.030593485898
chr6,109200000,109400000,0.399038,0.293084,0.25437,0.051111470515,0.036870484752
chr6,109400000,109600000,0.399038,0.276772,0.25437,0.038838059406,0.036870484752
chr6,109600000,109800000,0.198547,0.147584,0.239531,0.012374935447,0.034049103493
chr6,109800000,110000000,0.255135,0.197473,0.239531,0.022761298928,0.034049103493
chr6,110000000,110200000,0.255135,0.197473,0.255772,0.022761298928,0.038925858479
chr6,110200000,110400000,0.245801,0.220513,0.354038,0.040691441708,0.038925858479
chr6,110400000,110600000,0.245801,0.267723,0.354038,0.053362911165,0.035260622975
chr6,110600000,110800000,0.398454,0.639094,0.235208,0.072374362082,0.028833713429
chr6,110800000,111000000,0.398454,0.639094,0.235208,0.072374362082,0.036747086598
chr6,111000000,111200000,0.223049,0.25028,0.222121,0.047935616049,0.036747086598
chr6,111200000,111400000,0.339143,0.451622,0.22551,0.051284914247,0.044383364093
chr6,111400000,111600000,0.339143,0.451622,0.22551,0.051284914247,0.058210118516
chr6,111600000,111800000,0.310946,0.289572,0.24362,0.035554973415,0.059186713399
chr6,111800000,112000000,0.30589,0.201402,0.24362,0.022242836142,0.059186713399
chr6,112000000,112200000,0.30589,0.437037,0.239297,0.018066773606,0.049782283897
chr6,112200000,112400000,0.238606,0.437037,0.281127,0.012958890477,0.04141798855
chr6,112400000,112600000,0.136513,0.121151,0.281127,-0.002054479824,0.027323438329
chr6,112600000,112800000,0.136513,0.126807,0.279842,-0.000689269411,0.021418310976
chr6,112800000,113000000,0.140013,0.217953,0.301809,0.008988897864,0.030858771058
chr6,113000000,113200000,0.170349,0.340592,0.301809,0.020588059829,0.035411470881
chr6,113200000,113400000,0.177739,0.379825,0.299005,0.031327228265,0.041174389411
chr6,113400000,113600000,0.242495,0.478115,0.282179,0.039666809554,0.045950547614
chr6,113600000,113800000,0.393593,0.478115,0.231352,0.039666809554,0.045950547614
chr6,113800000,114000000,0.393593,0.43406,0.231352,0.018538843258,0.039810934548
chr6,114000000,114200000,0.214493,0.100731,0.226678,-0.014690246378,0.031487425253
chr6,114200000,114400000,0.197185,0.0614983,0.2192,-0.014690246378,0.026210161096
chr6,114400000,114600000,0.15557,0.0573904,0.244555,-0.015242422327,0.016525931607
chr6,114600000,114800000,0.124456,0.0470316,0.270962,-0.015242422327,0.014633744776
chr6,114800000,115000000,0.0939255,0.0451265,0.270962,-0.016748647282,0.01417128416
chr6,115000000,115200000,0.116094,0.0451265,0.268976,-0.016748647282,0.018792063085
chr6,115200000,115400000,0.141374,0.0518538,0.265003,-0.018315781727,0.018792063085
chr6,115400000,115600000,0.165099,0.0659633,0.225393,-0.016968540644,0.021008432648
chr6,115600000,115800000,0.198935,0.0927534,0.243036,-0.009093995101,0.035841133499
chr6,115800000,116000000,0.34556,0.431798,0.254136,0.034184458104,0.061349038997
chr6,116000000,116200000,0.373952,0.431798,0.254136,0.034184458104,0.061349038997
chr6,116200000,116400000,0.373952,0.405424,0.215344,0.032120486394,0.056764720329
chr6,116400000,116600000,0.306668,0.277784,0.215344,0.029356317984,0.05234723181
chr6,116600000,116800000,0.290527,0.173243,0.2518,0.011134567495,0.042806412878
chr6,116800000,117000000,0.208659,0.0750124,0.2518,-0.014512072114,0.026697200695
chr6,117000000,117200000,0.249301,0.207951,0.329384,-0.000803073487,0.031009644752
chr6,117200000,117400000,0.442597,1.33975,0.379744,0.046854269525,0.066501645935
chr6,117400000,117600000,0.442597,1.33975,0.379744,0.046854269525,0.066501645935
chr6,117600000,117800000,0.271081,0.208546,0.303562,-0.005827210236,0.039692174385
chr6,117800000,118000000,0.197963,0.0837639,0.249813,-0.019232426445,0.021779075524
chr6,118000000,118200000,0.194268,0.0841806,0.238947,-0.0187854356,0.023313190175
chr6,118200000,118400000,0.194268,0.114543,0.272598,-0.006543858811,0.036604824954
chr6,118400000,118600000,0.323586,0.286536,0.272598,0.025730322542,0.078034290196
chr6,118600000,118800000,0.326309,0.286536,0.229249,0.025730322542,0.078034290196
chr6,118800000,119000000,0.326309,0.23492,0.281712,0.008526246804,0.059552295813
chr6,119000000,119200000,0.265247,0.110494,0.297953,-0.012780863725,0.038368182748
chr6,119200000,119400000,0.212548,0.0900149,0.297953,-0.012780863725,0.036783270456
chr6,119400000,119600000,0.138263,0.064475,0.242452,-0.014122825336,0.024885554346
chr6,119600000,119800000,0.138263,0.0550091,0.273416,-0.014122825336,0.021673256782
chr6,119800000,120000000,0.119789,0.0525682,0.308235,-0.011339561368,0.021673256782
chr6,120000000,120200000,0.0974259,0.0507227,0.332889,-0.011339561368,0.019608447125
chr6,120200000,120400000,0.0939255,0.0485199,0.332889,-0.013167408604,0.018961062184
chr6,120400000,120600000,0.0910086,0.0387564,0.309287,-0.013819768408,0.017376628162
chr6,120600000,120800000,0.116678,0.0507822,0.278674,-0.014130864963,0.02381967245
chr6,120800000,121000000,0.116678,0.0758459,0.227029,-0.009028926417,0.030081233233
chr6,121000000,121200000,0.170933,0.129605,0.222822,-0.005140372437,0.036409510342
chr6,121200000,121400000,0.283916,0.664991,0.244672,0.029313924027,0.072054964885
chr6,121400000,121600000,0.283916,0.664991,0.315713,0.029313924027,0.072054964885
chr6,121600000,121800000,0.193685,0.393041,0.315713,0.02810599441,0.054649665153
chr6,121800000,122000000,0.178711,0.202355,0.309404,0.00378156194,0.04522606971
chr6,122000000,122200000,0.21527,0.0919795,0.240115,-0.008558374814,0.025499960854
chr6,122200000,122400000,0.240162,0.136451,0.23696,-0.003815850518,0.048582412304
chr6,122400000,122600000,0.240162,0.136451,0.230183,-0.003815850518,0.053281613096
chr6,122600000,122800000,0.24794,0.143059,0.232053,-0.009231442366,0.053281613096
chr6,122800000,123000000,0.24794,0.143059,0.275753,-0.012099885985,0.039463030756
chr6,123000000,123200000,0.207881,0.101029,0.275753,-0.013417509303,0.033405803302
chr6,123200000,123400000,0.142347,0.092039,0.240933,-0.00973509443,0.030278011602
chr6,123400000,123600000,0.157904,0.092039,0.229132,-0.00973509443,0.030278011602
chr6,123600000,123800000,0.194852,0.0624508,0.226094,-0.014332015587,0.029296629191
chr6,123800000,124000000,0.194852,0.056557,0.223757,-0.013428789867,0.029296629191
chr6,124000000,124200000,0.150514,0.0500678,0.231469,-0.013428789867,0.024507129294
chr6,124200000,124400000,0.169572,0.0602481,0.236727,-0.015427357631,0.028766443135
chr6,124400000,124600000,0.169572,0.0602481,0.236727,-0.015858343295,0.028766443135
chr6,124600000,124800000,0.27886,0.347677,0.251098,0.013885669815,0.055769501908
chr6,124800000,125000000,0.331754,0.561938,0.270144,0.025580298563,0.074322635845
chr6,125000000,125200000,0.331754,0.561938,0.31583,0.025580298563,0.074322635845
chr6,125200000,125400000,0.31503,0.439716,0.31583,0.01625786473,0.058976894105
chr6,125400000,125600000,0.420623,0.272247,0.301575,-0.002087379896,0.041757145894
chr6,125600000,125800000,0.46535,1.11745,0.296551,0.053410193617,0.073293734531
chr6,125800000,126000000,0.46535,1.11745,0.266055,0.053410193617,0.073293734531
chr6,126000000,126200000,0.224216,0.313504,0.27435,0.025558007834,0.054926030741
chr6,126200000,126400000,0.174628,0.133594,0.27435,0.00446504083,0.033545682343
chr6,126400000,126600000,0.136318,0.104779,0.303328,0.007790485321,0.031481506213
chr6,126600000,126800000,0.147014,0.1608,0.303328,0.019064592153,0.038915165583
chr6,126800000,127000000,0.156348,0.248851,0.319336,0.030081964995,0.043928030944
chr6,127000000,127200000,0.301223,0.599564,0.319336,0.030081964995,0.054311272925
chr6,127200000,127400000,0.277693,0.291774,0.282296,0.029262880995,0.054311272925
chr6,127400000,127600000,0.257663,0.2273,0.208918,0.022417187999,0.048427937013
chr6,127600000,127800000,0.170544,0.0774533,0.283581,-0.001160578599,0.032178523906
chr6,127800000,128000000,0.170544,0.147763,0.283581,0.009869236911,0.039063634447
chr6,128000000,128200000,0.16121,0.14937,0.222588,0.011956976123,0.039063634447
chr6,128200000,128400000,0.333504,0.39447,0.240466,0.020047468993,0.049673505205
chr6,128400000,128600000,0.333504,0.39447,0.263951,0.020047468993,0.049673505205
chr6,128600000,128800000,0.14857,0.138832,0.263951,-0.002078909801,0.032358695823
chr6,128800000,129000000,0.145458,0.0635224,0.244906,-0.011540610243,0.023431129862
chr6,129000000,129200000,0.175017,0.0929916,0.216513,-0.008036513394,0.028268750557
chr6,129200000,129400000,0.213715,0.235634,0.208801,0.000391429587,0.039305551504
chr6,129400000,129600000,0.282749,0.708986,0.268508,0.032609003741,0.072759602138
chr6,129600000,129800000,0.282749,0.708986,0.268508,0.032609003741,0.072759602138
chr6,129800000,130000000,0.215465,0.160443,0.256006,-0.002151393813,0.052276124556
chr6,130000000,130200000,0.216243,0.160443,0.302977,-0.002151393813,0.052276124556
chr6,130200000,130400000,0.216243,0.106089,0.302977,-0.006700337551,0.040025512527
chr6,130400000,130600000,0.183962,0.0953729,0.271079,-0.009427054687,0.04180401235
chr6,130600000,130800000,0.21916,0.248613,0.271079,0.021268626851,0.056510341232
chr6,130800000,131000000,0.31678,0.453587,0.305548,0.025925569252,0.056510341232
chr6,131000000,131200000,0.31678,0.453587,0.305548,0.025925569252,0.055136846707
chr6,131200000,131400000,0.175989,0.225335,0.267223,0.009513130993,0.052966533642
chr6,131400000,131600000,0.238606,0.163301,0.267223,0.018432376427,0.049451748013
chr6,131600000,131800000,0.372785,0.368037,0.268391,0.027256492416,0.050706935993
chr6,131800000,132000000,0.372785,0.368037,0.325295,0.027256492416,0.050706935993
chr6,132000000,132200000,0.174628,0.234682,0.325295,0.025917035714,0.040449225639
chr6,132200000,132400000,0.262525,0.191103,0.308002,0.025935887123,0.047316209002
